unix_time,value
1447986433.0,nan
1448936833.0,nan
1449887233.0,nan
1450837633.0,nan
1451788033.0,nan
1452738433.0,nan
1453688833.0,nan
1454639233.0,nan
1455589633.0,nan
1456540033.0,nan
1457490433.0,nan
1458440833.0,nan
1459391233.0,nan
1460341633.0,nan
1461292033.0,nan
1462242433.0,nan
1463192833.0,nan
1464143233.0,nan
1465093633.0,nan
1466044033.0,nan
1466994433.0,nan
1467944833.0,nan
1468895233.0,nan
1469845633.0,nan
1470796033.0,nan
1471746433.0,nan
1472696833.0,nan
1473647233.0,nan
1474597633.0,nan
1475548033.0,nan
1476498433.0,nan
1477448833.0,nan
1478399233.0,nan
1479349633.0,nan
1480300033.0,nan
1481250433.0,nan
1482200833.0,nan
1483151233.0,nan
1484101633.0,nan
1485052033.0,nan
1486002433.0,nan
1486952833.0,nan
1487903233.0,nan
1488853633.0,nan
1489804033.0,nan
1490754433.0,nan
1491704833.0,nan
1492655233.0,nan
1493605633.0,nan
1494556033.0,nan
1495506433.0,nan
1496456833.0,nan
1497407233.0,nan
1498357633.0,nan
1499308033.0,nan
1500258433.0,nan
1501208833.0,nan
1502159233.0,nan
1503109633.0,nan
1504060033.0,nan
1505010433.0,nan
1505960833.0,nan
1506911233.0,nan
1507861633.0,nan
1508812033.0,nan
1509762433.0,nan
1510712833.0,19.37841539098054
1511663233.0,17.33938538726872
1512613633.0,18.020694750078658
1513564033.0,15.457761650114632
1514514433.0,15.786653144016206
1515464833.0,16.596553245116578
1516415233.0,15.512269145918658
1517365633.0,20.955955905511757
1518316033.0,15.776235849056654
1519266433.0,13.690862641008646
1520216833.0,17.216995110943962
1521167233.0,15.751054451166809
1522117633.0,19.4580294412847
1523068033.0,16.818365003958842
1524018433.0,17.78863479081473
1524968833.0,18.100710003155562
1525919233.0,18.870621069182384
1526869633.0,18.51196979232223
1527820033.0,20.26692708333331
1528770433.0,20.138535460992944
