unix_time,value
1447986433.0,nan
1449152833.0,nan
1450319233.0,nan
1451485633.0,nan
1452652033.0,nan
1453818433.0,nan
1454984833.0,nan
1456151233.0,nan
1457317633.0,nan
1458484033.0,nan
1459650433.0,nan
1460816833.0,nan
1461983233.0,nan
1463149633.0,nan
1464316033.0,nan
1465482433.0,nan
1466648833.0,nan
1467815233.0,nan
1468981633.0,nan
1470148033.0,nan
1471314433.0,nan
1472480833.0,nan
1473647233.0,nan
1474813633.0,nan
1475980033.0,nan
1477146433.0,nan
1478312833.0,nan
1479479233.0,nan
1480645633.0,nan
1481812033.0,nan
1482978433.0,nan
1484144833.0,nan
1485311233.0,nan
1486477633.0,nan
1487644033.0,nan
1488810433.0,nan
1489976833.0,nan
1491143233.0,nan
1492309633.0,nan
1493476033.0,nan
1494642433.0,nan
1495808833.0,nan
1496975233.0,nan
1498141633.0,nan
1499308033.0,nan
1500474433.0,nan
1501640833.0,nan
1502807233.0,nan
1503973633.0,nan
1505140033.0,nan
1506306433.0,nan
1507472833.0,nan
1508639233.0,nan
1509805633.0,420.16950413223134
1510972033.0,572.7170326864147
1512138433.0,525.8467161885253
1513304833.0,552.5820426028582
1514471233.0,584.0318687329064
1515637633.0,488.7463615325271
1516804033.0,532.1125983037775
1517970433.0,509.10081302898203
1519136833.0,535.7566692347204
1520303233.0,553.8877238951899
1521469633.0,556.369242798355
1522636033.0,568.8313418625404
1523802433.0,602.572409511231
1524968833.0,563.37912808642
1526135233.0,537.1480299328035
1527301633.0,498.4617471736902
1528468033.0,514.3680652680648
