unix_time,value
1447986433.0,nan
1448850433.0,nan
1449714433.0,nan
1450578433.0,nan
1451442433.0,nan
1452306433.0,nan
1453170433.0,nan
1454034433.0,nan
1454898433.0,nan
1455762433.0,nan
1456626433.0,nan
1457490433.0,nan
1458354433.0,nan
1459218433.0,nan
1460082433.0,nan
1460946433.0,nan
1461810433.0,nan
1462674433.0,nan
1463538433.0,nan
1464402433.0,nan
1465266433.0,nan
1466130433.0,nan
1466994433.0,nan
1467858433.0,nan
1468722433.0,nan
1469586433.0,nan
1470450433.0,nan
1471314433.0,nan
1472178433.0,nan
1473042433.0,nan
1473906433.0,nan
1474770433.0,nan
1475634433.0,nan
1476498433.0,nan
1477362433.0,nan
1478226433.0,nan
1479090433.0,nan
1479954433.0,nan
1480818433.0,nan
1481682433.0,nan
1482546433.0,nan
1483410433.0,nan
1484274433.0,nan
1485138433.0,nan
1486002433.0,nan
1486866433.0,nan
1487730433.0,nan
1488594433.0,nan
1489458433.0,nan
1490322433.0,nan
1491186433.0,nan
1492050433.0,nan
1492914433.0,nan
1493778433.0,nan
1494642433.0,nan
1495506433.0,nan
1496370433.0,nan
1497234433.0,nan
1498098433.0,nan
1498962433.0,nan
1499826433.0,nan
1500690433.0,nan
1501554433.0,nan
1502418433.0,nan
1503282433.0,nan
1504146433.0,nan
1505010433.0,nan
1505874433.0,nan
1506738433.0,nan
1507602433.0,nan
1508466433.0,nan
1509330433.0,nan
1510194433.0,445.65209756097545
1511058433.0,584.2705789110963
1511922433.0,516.1723316062169
1512786433.0,528.8509670710575
1513650433.0,599.7267644628097
1514514433.0,601.583414839797
1515378433.0,511.6281187087828
1516242433.0,478.17032291666595
1517106433.0,547.5140235865423
1517970433.0,507.9657588357593
1518834433.0,508.23863179771524
1519698433.0,559.8774066390054
1520562433.0,550.6402401038273
1521426433.0,565.1367393757055
1522290433.0,550.2421675392667
1523154433.0,562.117177419355
1524018433.0,617.8492528536846
1524882433.0,568.2760646057662
1525746433.0,545.9466805411032
1526610433.0,546.2318736190889
1527474433.0,477.9058668515946
1528338433.0,530.5452010522354
