unix_time,value
1447986433.0,nan
1449066433.0,nan
1450146433.0,nan
1451226433.0,nan
1452306433.0,nan
1453386433.0,nan
1454466433.0,nan
1455546433.0,nan
1456626433.0,nan
1457706433.0,nan
1458786433.0,nan
1459866433.0,nan
1460946433.0,nan
1462026433.0,nan
1463106433.0,nan
1464186433.0,nan
1465266433.0,nan
1466346433.0,nan
1467426433.0,nan
1468506433.0,nan
1469586433.0,nan
1470666433.0,nan
1471746433.0,nan
1472826433.0,nan
1473906433.0,nan
1474986433.0,nan
1476066433.0,nan
1477146433.0,nan
1478226433.0,nan
1479306433.0,nan
1480386433.0,nan
1481466433.0,nan
1482546433.0,nan
1483626433.0,nan
1484706433.0,nan
1485786433.0,nan
1486866433.0,nan
1487946433.0,nan
1489026433.0,nan
1490106433.0,nan
1491186433.0,nan
1492266433.0,nan
1493346433.0,nan
1494426433.0,nan
1495506433.0,nan
1496586433.0,nan
1497666433.0,nan
1498746433.0,nan
1499826433.0,nan
1500906433.0,nan
1501986433.0,nan
1503066433.0,nan
1504146433.0,nan
1505226433.0,nan
1506306433.0,nan
1507386433.0,nan
1508466433.0,nan
1509546433.0,nan
1510626433.0,56.34813889972694
1511706433.0,45.24141556291393
1512786433.0,38.743621501800945
1513866433.0,50.97444323540078
1514946433.0,66.64901631912966
1516026433.0,61.66276483638358
1517106433.0,46.348281596452416
1518186433.0,39.35577913091627
1519266433.0,48.04641033081824
1520346433.0,59.21552028218685
1521426433.0,57.898539392151086
1522506433.0,61.86472792892844
1523586433.0,54.09457210242565
1524666433.0,56.69577104751327
1525746433.0,56.81145265888467
1526826433.0,58.7145649072754
1527906433.0,52.33882888004549
