unix_time,value
1447986433.0,nan
1448591233.0,nan
1449196033.0,nan
1449800833.0,nan
1450405633.0,nan
1451010433.0,nan
1451615233.0,nan
1452220033.0,nan
1452824833.0,nan
1453429633.0,nan
1454034433.0,nan
1454639233.0,nan
1455244033.0,nan
1455848833.0,nan
1456453633.0,nan
1457058433.0,nan
1457663233.0,nan
1458268033.0,nan
1458872833.0,nan
1459477633.0,nan
1460082433.0,nan
1460687233.0,nan
1461292033.0,nan
1461896833.0,nan
1462501633.0,nan
1463106433.0,nan
1463711233.0,nan
1464316033.0,nan
1464920833.0,nan
1465525633.0,nan
1466130433.0,nan
1466735233.0,nan
1467340033.0,nan
1467944833.0,nan
1468549633.0,nan
1469154433.0,nan
1469759233.0,nan
1470364033.0,nan
1470968833.0,nan
1471573633.0,nan
1472178433.0,nan
1472783233.0,nan
1473388033.0,nan
1473992833.0,nan
1474597633.0,nan
1475202433.0,nan
1475807233.0,nan
1476412033.0,nan
1477016833.0,nan
1477621633.0,nan
1478226433.0,nan
1478831233.0,nan
1479436033.0,nan
1480040833.0,nan
1480645633.0,nan
1481250433.0,nan
1481855233.0,nan
1482460033.0,nan
1483064833.0,nan
1483669633.0,nan
1484274433.0,nan
1484879233.0,nan
1485484033.0,nan
1486088833.0,nan
1486693633.0,nan
1487298433.0,nan
1487903233.0,nan
1488508033.0,nan
1489112833.0,nan
1489717633.0,nan
1490322433.0,nan
1490927233.0,nan
1491532033.0,nan
1492136833.0,nan
1492741633.0,nan
1493346433.0,nan
1493951233.0,nan
1494556033.0,nan
1495160833.0,nan
1495765633.0,nan
1496370433.0,nan
1496975233.0,nan
1497580033.0,nan
1498184833.0,nan
1498789633.0,nan
1499394433.0,nan
1499999233.0,nan
1500604033.0,nan
1501208833.0,nan
1501813633.0,nan
1502418433.0,nan
1503023233.0,nan
1503628033.0,nan
1504232833.0,nan
1504837633.0,nan
1505442433.0,nan
1506047233.0,nan
1506652033.0,nan
1507256833.0,nan
1507861633.0,nan
1508466433.0,nan
1509071233.0,nan
1509676033.0,nan
1510280833.0,nan
1510885633.0,18.86768518518517
1511490433.0,18.940113188976333
1512095233.0,17.081680630852652
1512700033.0,17.90054267390234
1513304833.0,16.72690476190473
1513909633.0,15.108006825938569
1514514433.0,15.688034782608698
1515119233.0,16.42287029288704
1515724033.0,16.84311881188116
1516328833.0,15.051495789995053
1516933633.0,16.765753221010872
1517538433.0,21.704322453016836
1518143233.0,18.014067293419124
1518748033.0,14.615728395061739
1519352833.0,13.87195652173916
1519957633.0,15.69857526881719
1520562433.0,17.277766666666686
1521167233.0,16.830963265306114
1521772033.0,16.492940841865753
1522376833.0,19.48594980314965
1522981633.0,17.6631184928111
1523586433.0,15.592138728323706
1524191233.0,18.303308531746033
1524796033.0,17.668387896825365
1525400833.0,18.661194843827467
1526005633.0,18.88293009419932
1526610433.0,17.73268240343349
1527215233.0,19.01464586428932
1527820033.0,20.35313336638569
1528424833.0,20.892668045501555
1529029633.0,19.18375075987842
