unix_time,value
1447986433.0,nan
1448936833.0,nan
1449887233.0,nan
1450837633.0,nan
1451788033.0,nan
1452738433.0,nan
1453688833.0,nan
1454639233.0,nan
1455589633.0,nan
1456540033.0,nan
1457490433.0,nan
1458440833.0,nan
1459391233.0,nan
1460341633.0,nan
1461292033.0,nan
1462242433.0,nan
1463192833.0,nan
1464143233.0,nan
1465093633.0,nan
1466044033.0,nan
1466994433.0,nan
1467944833.0,nan
1468895233.0,nan
1469845633.0,nan
1470796033.0,nan
1471746433.0,nan
1472696833.0,nan
1473647233.0,nan
1474597633.0,nan
1475548033.0,nan
1476498433.0,nan
1477448833.0,nan
1478399233.0,nan
1479349633.0,nan
1480300033.0,nan
1481250433.0,nan
1482200833.0,nan
1483151233.0,nan
1484101633.0,nan
1485052033.0,nan
1486002433.0,nan
1486952833.0,nan
1487903233.0,nan
1488853633.0,nan
1489804033.0,nan
1490754433.0,nan
1491704833.0,nan
1492655233.0,nan
1493605633.0,nan
1494556033.0,nan
1495506433.0,nan
1496456833.0,nan
1497407233.0,nan
1498357633.0,nan
1499308033.0,nan
1500258433.0,nan
1501208833.0,nan
1502159233.0,nan
1503109633.0,nan
1504060033.0,nan
1505010433.0,nan
1505960833.0,nan
1506911233.0,nan
1507861633.0,nan
1508812033.0,nan
1509762433.0,nan
1510712833.0,56.45302441042616
1511663233.0,48.36759799310116
1512613633.0,35.624372838729975
1513564033.0,45.62477463712764
1514514433.0,60.09943204868153
1515464833.0,66.3620132325141
1516415233.0,57.09470847778127
1517365633.0,43.85280000000011
1518316033.0,39.04587106918247
1519266433.0,49.151718646317136
1520216833.0,56.20777735990977
1521167233.0,62.689926534139914
1522117633.0,53.51951823352281
1523068033.0,62.64796912114032
1524018433.0,55.09047184649251
1524968833.0,57.605045755758944
1525919233.0,55.906572327043996
1526869633.0,59.32321271239779
1527820033.0,52.20862630208325
1528770433.0,57.0793439716312
